DATE,Return
2008-01,6.371600886454794
2008-02,6.311013034060574
2008-03,6.515609593092866
2008-04,7.502922626464253
2008-05,7.546385631894721
2008-06,6.4119973143683815
2008-07,9.999605167906214
2008-08,9.439347569519178
2008-09,11.27052773985
2008-10,41.95013798939626
2008-11,47.51763011582841
2008-12,75.84336445700525
2009-01,39.72205967591788
2009-02,34.06173412634642
2009-03,51.408087945426125
2009-04,28.500349822043702
2009-05,19.320985482938827
2009-06,14.91603060996401
2009-07,14.630025393641404
2009-08,8.812249107967562
2009-09,8.459316176684297
2009-10,8.020895937549836
2009-11,6.150468964118231
2009-12,6.09699263423358
2010-01,4.779463804857347
2010-02,5.256368435614428
2010-03,5.672168851924044
2010-04,4.231784256274214
2010-05,4.829480971897864
2010-06,5.805823468765151
2010-07,5.687093368790739
2010-08,4.773375950663534
2010-09,4.418060570816397
2010-10,3.832527666903993
2010-11,3.853327749794088
2010-12,4.4409046594190045
2011-01,3.3686151715123795
2011-02,2.885703219731214
2011-03,3.83868476882604
2011-04,3.122980228041349
2011-05,3.3193896393733637
2011-06,3.733919303620583
2011-07,3.668441280512002
2011-08,5.202470314518364
2011-09,5.353401747130254
2011-10,5.278461798098346
2011-11,5.258506291723768
2011-12,5.131965341068995
2012-01,3.926560088089049
2012-02,3.383740797156458
2012-03,3.934511513156421
2012-04,3.051187977672878
2012-05,4.038865127191992
2012-06,4.090373839783902
2012-07,3.587819357606888
2012-08,3.5652702506928446
2012-09,2.7528827839238144
2012-10,2.9228707859378247
2012-11,3.0706606114128423
2012-12,2.364232700553336
2013-01,2.574890288735534
2013-02,2.246753848386847
2013-03,2.309941306182244
2013-04,2.3871336620080257
2013-05,2.398476752471709
2013-06,2.7373088402055124
2013-07,3.2005561675897867
2013-08,2.729995585147632
2013-09,2.70910985093136
2013-10,2.9495980788573046
2013-11,2.560743336051316
2013-12,2.307752413915156
2014-01,2.442827599921303
2014-02,2.0381126667127027
2014-03,2.128136267443088
2014-04,2.088678445030559
2014-05,2.384738835874527
2014-06,1.926938922029796
2014-07,2.3843943608539684
2014-08,2.3773848106067104
2014-09,2.522449809906248
2014-10,2.940731551911944
2014-11,2.4878856251501595
2014-12,3.1972110833858185
2015-01,2.8953903409226567
2015-02,2.5490459819843254
2015-03,2.7698220625365124
2015-04,2.4302031013712098
2015-05,2.4839044556782195
2015-06,2.922917143190973
2015-07,3.552392462649997
2015-08,3.3620912868375727
2015-09,3.854392073561105
2015-10,4.476273689712784
2015-11,3.870874340821697
2015-12,5.128848872184418
2016-01,5.297549604405848
2016-02,5.703577680995444
2016-03,4.881383833482722
2016-04,4.343951784521963
2016-05,3.987031607429088
2016-06,3.6946003678438446
2016-07,3.20036696868889
2016-08,3.20826649029531
2016-09,2.8721872466583216
2016-10,2.416129939374465
2016-11,2.973983885262453
2016-12,2.709216254155994
2017-01,2.2652295209620807
2017-02,1.979276598056964
2017-03,2.58224835206331
2017-04,1.915643275584248
2017-05,2.3128416891297894
2017-06,2.058290718870684
2017-07,1.9112937604762716
2017-08,2.2832431086507263
2017-09,2.0628548144939614
2017-10,1.9947004670999025
2017-11,2.12611548494161
2017-12,1.9557967522265804
2018-01,2.05305099087597
2018-02,1.949828479993223
2018-03,2.3794110350348907
2018-04,2.064977663675247
2018-05,2.544712538535705
2018-06,2.277167955472903
2018-07,2.372930008400868
2018-08,2.4116937672959304
2018-09,2.0572287748490745
2018-10,2.6371521093092345
2018-11,2.82357938909503
2018-12,2.6726519771899246
2019-01,2.9181579464419176
2019-02,2.053380558151954
2019-03,2.290986300601764
2019-04,1.860923466765132
2019-05,2.403528859530075
2019-06,1.9253294321306205
2019-07,2.136315403030133
2019-08,2.158275232108404
2019-09,1.6538375512080996
2019-10,2.1309624409198324
2019-11,1.883394367746866
2019-12,1.6614526857850918
2020-01,1.6773337930763677
2020-02,1.6145653981554349
2020-03,4.960867559631209
2020-04,4.590572240038892
2020-05,4.079617587621292
2020-06,2.9520505143329614
2020-07,2.8364089601828164
2020-08,2.040931674043632
2020-09,2.305655941239088
2020-10,2.388211608231476
2020-11,1.7736791803048688
2020-12,1.6352421917231483
2021-01,1.426512738865008
2021-02,1.3632898312903272
2021-03,1.7346689016216883
2021-04,1.3844199179176075
2021-05,1.4109915760057818
2021-06,1.4214665333057823
2021-07,1.4664750224167085
2021-08,1.4398301357980456
2021-09,1.3793671689919391
2021-10,1.5077346071165476
2021-11,1.5881529438224609
2021-12,1.6125703332507082
