DATE,Return
2006-01,-0.05943214682985494
2006-02,-0.04719273338898605
2006-03,-0.03551591275388367
2006-04,-0.04943971232973666
2006-05,-0.034303713260106845
2006-06,-0.05087326741084853
2006-07,-0.05653109702085001
2006-08,-0.05551602469162233
2006-09,-0.04926390633694431
2006-10,-0.06034258632933334
2006-11,-0.04994025803681739
2006-12,-0.05679495171370214
2007-01,-0.045831008871400625
2007-02,-0.04908689416026427
2007-03,-0.059379633499666004
2007-04,-0.05775499432220842
2007-05,-0.06074029027779679
2007-06,-0.044915452364155964
2007-07,-0.04896806484092283
2007-08,-0.03605884653696041
2007-09,-0.056356885197333006
2007-10,-0.05311720006404404
2007-11,-0.030796672825113672
2007-12,-0.03592872922338183
2008-01,-0.039379262996735755
2008-02,-0.03147481143000764
2008-03,-0.016608605537391477
2008-04,-0.01570196795545452
2008-05,-0.02111021301363578
2008-06,-0.017019994084459256
2008-07,-0.030048408190981722
2008-08,0.004888012369070858
2008-09,0.025843363479208015
2008-10,0.05562966698405152
2008-11,0.02913443727568082
2008-12,-0.01835628472548973
2009-01,0.02224468471927026
2009-02,0.021264297051570763
2009-03,-0.039261981552820395
2009-04,-0.01811285105769804
2009-05,-0.027718032556336016
2009-06,0.0037194931715916176
2009-07,-0.004221423218189193
2009-08,0.008177483202504247
2009-09,-0.017136452870847446
2009-10,-0.01157657408522411
2009-11,-0.00674585544055525
2009-12,0.006151085388913922
2010-01,0.007416061179068999
2010-02,-0.006906998599140095
2010-03,-0.016066911293100287
2010-04,-0.007926188594510733
2010-05,0.024045468183600812
2010-06,-0.007361219251099911
2010-07,-0.017408666931814667
2010-08,0.014290214715592341
2010-09,-0.025782997711149194
2010-10,-0.007049380646322097
2010-11,0.007600091184770654
2010-12,-0.011600616611486269
2011-01,0.0009105806599781416
2011-02,0.000753684827773834
2011-03,-0.010802482387419087
2011-04,-0.017916995728014053
2011-05,0.004677361108362611
2011-06,-0.0005006310715793143
2011-07,-0.0028116931125876073
2011-08,0.015097679286215214
2011-09,0.06220409408813517
2011-10,-0.03124535172296101
2011-11,0.00862458784117508
2011-12,0.010904652378493836
2012-01,-0.023360616751490183
2012-02,-0.008012094119379858
2012-03,0.006853566610356137
2012-04,0.0054702854598819555
2012-05,0.04759570246280884
2012-06,-0.024068530293339333
2012-07,-0.002726985876520314
2012-08,-0.0015086723849008397
2012-09,-0.017247042500964545
2012-10,0.0017227042298865666
2012-11,-0.002864094816574389
2012-12,-0.003052184566620591
2013-01,-0.0009901961435866639
2013-02,0.002805642752787758
2013-03,-0.008879719943090532
2013-04,-0.009978099509999823
2013-05,0.021861508193730613
2013-06,0.011489826455945071
2013-07,0.0021171574703028944
2013-08,0.016837958200679473
2013-09,-0.01734700295387407
2013-10,-0.007324569418288127
2013-11,0.005028974112854177
2013-12,-0.003070675189690458
2014-01,0.012738817035830921
2014-02,-0.007649610079061744
2014-03,-0.006113675500624206
2014-04,0.0018258925915755346
2014-05,-0.0071087319636521885
2014-06,-0.004259896267576339
2014-07,0.007864330544734621
2014-08,-0.005454666859075863
2014-09,0.01775549219310888
2014-10,0.0012175230777750994
2014-11,0.018037849338822694
2014-12,0.022368052707415063
2015-01,0.007976592120077149
2015-02,0.0032012996387012003
2015-03,0.0061821072212368405
2015-04,-0.002440568593021711
2015-05,0.0035951534465414516
2015-06,0.004185532340702527
2015-07,0.016292587793887744
2015-08,0.030225564469304873
2015-09,0.005399354371932012
2015-10,-0.01618997393113123
2015-11,0.008358474778279713
2015-12,0.01971512718274887
2016-01,0.013767481437631651
2016-02,-0.005896206226989173
2016-03,-0.036063151844940536
2016-04,-0.00725546465886201
