Date,SPY,LQD,TLT,HYG,EMB
2012-08,2.5052909156862535,-0.0537798222885022,-1.3188354447045358,1.2445746237238486,1.2337117458732116
2012-09,2.535047667545931,1.1000912294366394,-2.532810168377908,0.5205716964989282,1.7853871393944232
2012-10,-1.819792047155755,1.346132306498471,-0.48403259306857294,0.8440973903758309,0.620509652273471
2012-11,0.5659678268218782,-0.7234819538278647,1.159203281276655,0.49682585528567635,0.896297850386607
2012-12,0.8934376219006168,-0.3305000909608613,-2.4876905230444946,1.4013106091845362,0.714503308852743
2013-01,5.11901387515814,-1.2976372827577354,-3.18534329986232,0.3427633886117665,-2.8503507211254275
2013-02,1.2758834999983648,1.0760369342234233,1.2386932376446502,0.9327377530961023,0.2641375666922574
2013-03,3.797128229143243,-0.046704285102416865,-0.41940862012083135,0.8723680516989463,-0.9364572558869577
2013-04,1.9212168300742682,2.1734544980942294,4.684929687900485,2.118030282028882,3.5668280657499496
2013-05,2.3609921881668328,-3.217503899643326,-6.760970971586544,-2.5812129402756234,-4.925232333064711
2013-06,-1.3344101908314365,-3.2675686717348884,-3.271292373154999,-1.6886894829162946,-4.440776915966104
2013-07,5.167631752109947,1.106015829342022,-2.2579694741967193,2.8540105667957283,0.1558257478123215
2013-08,-2.9992312515334407,-0.9983335909100277,-1.340444559393017,-1.2720412435384354,-2.430932864359947
2013-09,3.164619572292149,0.7419108956567833,0.6518719731235301,0.781355417171592,3.1513955665639637
2013-10,4.63071958774417,1.808096314526808,1.4303951050008923,2.518173523732692,2.535117603527981
2013-11,2.963794486754323,-0.13929869229629688,-2.703314589486616,0.473282129920638,-2.022335364582095
2013-12,2.5926154064627838,0.21486303666398143,-1.8696011921378264,0.40665127733765516,0.2862698034948874
2014-01,-3.524879329285857,1.882837579715524,6.302729143167896,0.3983297042378542,-0.813631141362825
2014-02,4.551642229826847,1.1449312686975244,0.5240545940385477,2.3085108542405086,3.4447359582120196
2014-03,0.8295302567078222,-0.02907197220355373,0.7321716327070016,-0.0815128703515855,1.1906478003026466
2014-04,0.695154248224128,1.3293285194024174,2.0952411617597866,0.4205372110996919,1.0586704018493043
2014-05,2.3206336122922666,1.5143213082908336,2.949506180998962,1.2063103331835023,3.4673696426753997
2014-06,2.0645036490197333,0.006768701593173887,-0.2513170584068747,0.6118782372404707,0.04338997846056181
2014-07,-1.3437731954429544,-0.3195720182269435,0.6642034961894305,-2.431768050830141,-0.25157114302601924
2014-08,3.946352280821386,2.004084919660065,4.72375978903341,2.3802782895481434,1.2699006317243855
2014-09,-1.3796166553943556,-1.6815731388771349,-2.112354753273782,-1.982755083315424,-2.1588488921241655
2014-10,2.355089058698101,1.2342045577978578,2.818555074904361,1.0605798819939283,1.9740265117987876
2014-11,2.747197897683029,0.9117222198959052,2.967388244077318,-1.0811665176096108,-0.4156219690741536
2014-12,-0.2536745498271542,-0.01720075126639964,3.25136492824889,-0.8030667025650584,-2.7176753540435916
2015-01,-2.962921319904399,3.7518007879927096,9.815762805630968,0.7031151947542336,1.8685520827613544
2015-02,5.620470662482702,-1.4204714639387106,-6.138381282578543,2.2311254412149095,0.95976678064289
2015-03,-1.5705746328153691,0.19511651890820048,1.0922602218973898,-0.9478015494544745,0.02322045617246804
2015-04,0.9834048970161824,-1.1871451180324732,-3.4251603379928275,0.8713747784278025,1.2331997643656445
2015-05,1.285598251228759,-1.1203492906918577,-2.372470656155601,0.35547888743416856,-0.30875542603648887
2015-06,-2.0311871714494334,-1.883107713032195,-4.072016862549932,-1.8871670985861622,-1.8141913637437002
2015-07,2.258912984243433,0.8319583270950837,4.546031462379774,-0.4920309788201571,0.1479510445701271
2015-08,-6.095017016948212,-0.8274586448462795,-0.6894964678830773,-1.5233089423384971,-1.1269117610527513
2015-09,-2.551594158920434,1.1897978915098362,1.9668845192676976,-2.9898047786887316,-1.0683283515800501
2015-10,8.505965914518887,0.573667197721428,-0.40884785010240066,3.230688603469467,2.4261515704072645
2015-11,0.36551911256834657,-0.1542140478420273,-0.8676398059191293,-2.496006221225877,0.30535502388109315
2015-12,-1.7282837644567839,-1.081055114689189,-0.29720201165468474,-1.9922734432612499,-1.5168056042718092
2016-01,-4.978622912502429,0.12279945980955276,5.573081724039652,-1.6008983443083546,0.037752494439025064
2016-02,-0.0825960823045202,1.0517394082414144,3.0859436235428417,1.4968956865361482,1.75425827911313
2016-03,6.726577233544639,3.6145540431375744,-0.09330897987752662,2.546971123006414,3.3133827672103155
2016-04,0.39411584234210206,1.5546179973031649,-0.7365524937852919,3.1225824916298217,1.5547565249645068
2016-05,1.701170264341001,-0.5125256876424511,0.8054527489967267,0.170161619415099,-0.215820714981807
2016-06,0.3475993502475294,3.0943721256078804,6.934178054840356,1.7931267205091306,4.174239908626642
2016-07,3.647141604397386,1.2915399133369476,2.1024995294611992,1.313118467872898,1.3688555924801005
2016-08,0.11973485879681611,0.18032025573706534,-1.0134160590234087,1.9675654936003095,1.3233679684384159
2016-09,0.005799928903083007,-0.31559750593807,-1.5084776136555567,1.0784460128158146,0.4128888558210253
2016-10,-1.733727641893612,-1.528581828198916,-4.38064772887431,-0.9830604652127595,-1.7290606320716106
2016-11,3.6838492942589562,-3.1675317348623167,-8.213711968511273,0.018690192573744824,-4.312983776754431
2016-12,2.02719756548011,0.8391743988969136,-0.4626045430154102,1.8389045291738348,1.4869689367411176
2017-01,1.7894500318270223,0.1450596052216202,0.8142599784879412,0.9127346518600365,1.7329414157802203
2017-02,3.9291695731374032,1.321020211045143,1.5845852652781822,1.5317631845352953,1.676065691974582
2017-03,0.12499254746236588,-0.2951420875775046,-0.6551066209527723,-0.14333877859742383,0.5136080437424972
2017-04,0.9926072677654885,1.188846756090034,1.5732077989146331,0.8157575370775882,1.7101836555548644
2017-05,1.4113081750805057,1.3331330587462942,1.8878645095295132,1.0313724109148437,0.7616212542326695
2017-06,0.6374923042089975,0.4802568776304028,0.7918688692627018,0.13255901315485374,-0.7170957559526125
2017-07,2.0554124909928584,0.7654805613047877,-0.6583217169978672,1.0191937305225496,1.178907964605025
2017-08,0.29176298841566695,0.6771725342136214,3.408726811019913,0.06543233038047713,1.9894559014583812
2017-09,2.014946782204863,-0.049464390881204245,-2.322941386160182,0.6007332134938093,-0.1877697097330322
2017-10,2.356405955362284,0.19272557253713352,-0.038526783602022,0.08485696563422795,0.24317036168477468
2017-11,3.0566024649335777,-0.12335044572382436,0.743164258177953,-0.36772246270326825,-0.27201445645472777
2017-12,1.2127824451473757,1.2204661717525989,1.8126219408370892,0.245695876482932,1.245106226942827
2018-01,5.635893821171178,-1.2256928999545447,-3.255566592231962,0.0458397921583753,-0.6373866116106242
2018-02,-3.63600554770801,-2.237229403302221,-3.041445565343226,-0.8673395758203917,-2.1816881568742397
2018-03,-2.741073946538175,0.5567899176887048,2.8596761020135197,-0.23184459482750164,0.5525836442254572
2018-04,0.516827682934129,-1.5659375800184394,-2.0881886211490785,0.4795600471107164,-2.0507571351627174
2018-05,2.430900534557434,0.5213641947865888,2.0044247113158553,0.050430621738173365,-0.8101647994728456
2018-06,0.5751072812905988,-0.4872740662875463,0.6457974387979348,0.09879088927147173,-1.492812491728801
2018-07,3.7046359203861456,1.3438650173353661,-1.4368980829363331,1.6776814309538368,2.5732767021246383
2018-08,3.1919950487280024,0.01989465041432048,1.3120799079367584,0.7078837044718789,-2.319102529909578
2018-09,0.5945417179001433,-0.1407559056247898,-2.864287252726927,0.5244530845104789,2.0309601481103057
2018-10,-6.910415383177626,-2.0492233218489586,-2.9305835546106107,-1.9767176501293227,-2.5148906995246634
2018-11,1.8549391608762233,-0.35849402524577023,1.7872504347773877,-0.39914616513906376,-0.48849588768193897
2018-12,-8.804860159572293,1.8594887042332697,5.853478351545682,-2.0887440169901517,1.9073843036805815
2019-01,8.006554006915966,3.368176931315592,0.3786078382450375,4.944482004605932,4.782961017203835
2019-02,3.2415776743053737,-0.2038654934696016,-1.3764268349285125,1.2145921064823373,0.39840585521919714
2019-03,1.810071546023262,2.9290086696439177,5.571663292548501,1.2908999657508025,1.5060737574989158
2019-04,4.085213198644011,0.4363797280637627,-1.991079435990717,0.9861604536819168,0.1770173333913494
2019-05,-6.377117115547581,1.650544522977837,6.839240983804573,-1.933626663223531,0.49290190110788945
2019-06,6.95866032306196,3.246791982487718,0.9501136520456255,3.154500968068108,3.52643733301079
2019-07,1.5119363069812763,0.25399471272584684,0.25651107715660704,0.15668889089623939,0.733691039178197
2019-08,-1.6743337058908625,3.886042091734332,11.049117234306816,0.6896574259593446,1.5521387001941056
2019-09,1.9457845487685033,-0.7559155324518563,-2.6799176501346,0.4390403896389117,-1.096779765932021
2019-10,2.210486961910485,0.4451288889179006,-1.1131583264990086,-0.01155647519106573,0.5754869564106757
2019-11,3.6198031413019915,0.47503149994649885,-0.40718441029742314,0.5680023137164758,-0.9496958053359483
2019-12,2.905547582932688,0.5273378061729339,-3.197510606384135,1.911284285744408,2.9459501667374655
2020-01,-0.040367308313082884,2.4460479527931955,7.691205597805717,-0.4662139892783079,1.2395505004217044
2020-02,-7.916596074157722,1.0913550193711208,6.6264650977786665,-1.2895086512088483,-1.2538283340920442
2020-03,-12.487113221845291,-6.311826466756876,6.376707875800691,-10.028047400320494,-14.971446761061225
2020-04,12.698360679274213,4.8457588992786516,1.2189124771664561,4.883633226615824,4.3928349408406175
2020-05,4.764509119590676,2.4602263375852695,-1.761910430539404,2.9464662016193133,6.2713715273767345
2020-06,1.7734636468925702,2.127620354679771,0.3366691186859283,-0.5834160272478517,2.97653840394394
2020-07,5.889199833139491,3.100099107529153,4.435136320485422,5.060451670783128,3.8571009033497416
2020-08,6.979669295261792,-1.7783004668517566,-5.046540911405906,-0.022349683356681638,0.7254215006079479
2020-09,-3.7443647240738454,-0.43975021492250743,0.7734128078227487,-0.9316312705271335,-2.0812918980142703
2020-10,-2.493348086143077,-0.5103448439332969,-3.3852372896518435,0.40336889717877966,-0.45600979775054507
2020-11,10.877700831051973,3.771513653206071,1.6639235818615594,3.3512918822701465,4.219883588923978
2020-12,3.7048080079850054,0.15065938858247474,-1.227647916405894,1.9579046248866527,2.155515374021144
2021-01,-1.01904308398848,-1.8316043662176096,-3.632796206081157,-0.3780271802106494,-1.777248420029176
2021-02,2.7805484903220767,-2.2633120967753606,-5.732946104365821,-0.24462632984767474,-3.047033196772697
2021-03,4.539949707876789,-1.4780308356203031,-5.245303064407791,1.2155320196157282,-0.7284859232637442
2021-04,5.291045584771337,1.043186700226273,2.4951585910464535,0.6376284606011584,2.403007162842541
2021-05,0.6566012698966395,0.6226244513081847,0.0021794235003147477,0.039017890090153884,0.9639443704358763
2021-06,2.242751712774327,2.2114417236678285,4.419048074339638,1.3246702232679208,0.8591829046766586
2021-07,2.4412328236452563,1.4190213851455136,3.716653805295689,0.10485995240072654,0.5575178034321837
2021-08,2.975986507546202,-0.3439620413751343,-0.34013075527249415,0.6087357577312158,0.8987168624657871
2021-09,-4.660545807557814,-1.5074059979672927,-2.907014487794446,-0.3701167183354004,-2.637933298378281
2021-10,7.016367429976533,0.5309529348527242,2.4649868024404276,-0.31074405231270585,0.15948612994451938
2021-11,-0.8035010137290355,-0.1185705092278666,2.771514246804907,-1.169035272678487,-1.882552812465288
2021-12,4.624779017061242,-0.034165891160609085,-2.013803990721741,2.2841246345981503,2.1628540686398967
2022-01,-5.274112709999946,-3.5919081580337964,-3.9139260483006644,-2.654850953396981,-3.3742997460562085
2022-02,-2.951705678607164,-2.131461061666484,-1.632957182958017,-0.8590598411487571,-5.530100175981067
2022-03,3.7590350439810294,-2.8937633951377717,-5.444421362345208,-1.2871265045461322,-1.0966787894147068
2022-04,-8.776907520294074,-6.699255728435971,-9.42385777970054,-4.180302490874999,-6.6720148800990415
2022-05,0.22573051717103,1.8639026729817099,-2.2532925802609016,1.6299116532819902,0.8109119538766363
2022-06,-8.246039668344874,-3.62280799203748,-1.2745705713535505,-7.049862112516103,-6.154077533635538
2022-07,9.208740173039498,4.444424752993514,2.431023843458102,6.698863507948993,3.6028796397599816
2022-08,-4.080198922871315,-4.4291266602949575,-4.553114009487846,-4.308856289644536,-2.7077400801459706
2022-09,-9.244580279845993,-5.9798682598504405,-8.235096815074538,-3.740349164598278,-6.575050253614833
2022-10,8.127543570151463,-0.7452531914730498,-5.964409612299171,3.3657500051197164,-0.16324102370537386
2022-11,5.559156198960968,6.647661555239814,7.151031954086862,3.4313109140864606,10.076688171718118
2022-12,-5.762815014409817,-1.5511192858898015,-2.620033192928506,-1.7569639813074245,-1.3585584005043394
